"File","Sheet","Year","Competition","Pos.","Athlete","Round1","X.1","Round2","X.2","Tot.","X10","X9","Sex","Age","Style","Hits","Golds","Round_type"
"Junior_National_Indoor_Cha_2019.xlsx","IQWJB","2019","Junior_National_Indoor_Championships","2","MARSHALL Amelia","58","2","121","1","179",NA,NA,"W","Junior","B","36","2","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQMJB","2019","Junior_National_Indoor_Championships","1","WIGGIN Tom","246","1","242","1","488",NA,NA,"M","Junior","B","60","10","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQMJB","2019","Junior_National_Indoor_Championships","2","KEEN Dillon","97","2","90","2","187",NA,NA,"M","Junior","B","37","0","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQMJB","2019","Junior_National_Indoor_Championships","3","NEILLY George","77","3","47","3","124",NA,NA,"M","Junior","B","24","2","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQWJB_2","2019","Junior_National_Indoor_Championships","1","CHUMBER Amelia","274","1","267","1","541",NA,NA,"O","Junior","","60","20","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQWJB_2","2019","Junior_National_Indoor_Championships","2","BUXTON Olivia","217","2","214","2","431",NA,NA,"O","Junior","","60","3","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQWJB_2","2019","Junior_National_Indoor_Championships","3","SUMMERS Emily","190","3","204","3","394",NA,NA,"O","Junior","","58","5","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQWJB_2","2019","Junior_National_Indoor_Championships","4","WILLIAMS Maddy","188","4","198","4","386",NA,NA,"O","Junior","","60","2","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQWJB_2","2019","Junior_National_Indoor_Championships","5","STANLEY-WRIGHT Kaci","164","6","179","5","343",NA,NA,"O","Junior","","59","7","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQWJB_2","2019","Junior_National_Indoor_Championships","6","EWAN Katlyn","182","5","146","7","328",NA,NA,"O","Junior","","57","2","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQWJB_2","2019","Junior_National_Indoor_Championships","7","ADAMS Ronnie","118","7","148","6","266",NA,NA,"O","Junior","","49","1","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQWJB_2","2019","Junior_National_Indoor_Championships","8","LUONG Ella","71","8","103","8","174",NA,NA,"O","Junior","","36","2","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQWJB_2","2019","Junior_National_Indoor_Championships","9","BARKWAY Megan","62","9","58","9","120",NA,NA,"O","Junior","","30","1","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQMJB_2","2019","Junior_National_Indoor_Championships","1","HETHERINGTON Joshua","252","1","256","1","508",NA,NA,"O","Junior","","60","10","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQMJB_2","2019","Junior_National_Indoor_Championships","2","FORD Liam","245","2","252","2","497",NA,NA,"O","Junior","","60","14","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQMJB_2","2019","Junior_National_Indoor_Championships","3","BURTON-BROWNE Ethan","213","3","193","3","406",NA,NA,"O","Junior","","58","1","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQMJB_2","2019","Junior_National_Indoor_Championships","4","STANTON James","89","4","136","4","225",NA,NA,"O","Junior","","48","2","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQWJB_3","2019","Junior_National_Indoor_Championships","1","MARTYN Sophie","239","1","250","1","489",NA,NA,"O","Junior","","60","12","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQWJB_3","2019","Junior_National_Indoor_Championships","2","LOYOLA-LUCKETT Nicole","200","2","172","2","372",NA,NA,"O","Junior","","59","6","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQWJB_3","2019","Junior_National_Indoor_Championships","3","RICHARDS Paige","149","3","167","3","316",NA,NA,"O","Junior","","55","2","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQWJB_3","2019","Junior_National_Indoor_Championships","4","DEMUTH Caroline","147","4","149","4","296",NA,NA,"O","Junior","","52","0","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQWJB_3","2019","Junior_National_Indoor_Championships","5","WESTLEY Ruby","137","5","89","5","226",NA,NA,"O","Junior","","47","2","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQWJB_3","2019","Junior_National_Indoor_Championships","6","ASHMORE Amber","116","6","53","7","169",NA,NA,"O","Junior","","35","0","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQWJB_3","2019","Junior_National_Indoor_Championships","7","HOLT Dotty","53","7","84","6","137",NA,NA,"O","Junior","","33","1","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQMJB_3","2019","Junior_National_Indoor_Championships","1","WALKER-MATHEWS James","230","1","245","1","475",NA,NA,"O","Junior","","60","6","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQMJB_3","2019","Junior_National_Indoor_Championships","2","SMITH Harvey","133","2","119","2","252",NA,NA,"O","Junior","","48","1","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQWJB_4","2019","Junior_National_Indoor_Championships","1","ROSE Phoebe","254","1","260","1","514",NA,NA,"O","Junior","","60","12","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQWJB_4","2019","Junior_National_Indoor_Championships","2","MANJOTHI Maryam","232","2","207","3","439",NA,NA,"O","Junior","","60","5","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQWJB_4","2019","Junior_National_Indoor_Championships","3","COLENUTT Imogen","198","3","210","2","408",NA,NA,"O","Junior","","59","8","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQWJB_4","2019","Junior_National_Indoor_Championships","4","WILKINSON Mai","187","4","186","4","373",NA,NA,"O","Junior","","59","2","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQMJB_4","2019","Junior_National_Indoor_Championships","1","AJRAOU Houdeyfa","196","1","215","1","411",NA,NA,"O","Junior","","60","4","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQMJB_4","2019","Junior_National_Indoor_Championships","2","SELIM Sipahi","172","2","199","2","371",NA,NA,"O","Junior","","56","6","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQWJC","2019","Junior_National_Indoor_Championships","1","SCOTT Chloe","269","1","261","1","530",NA,NA,"W","Junior","C","60","6","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQMJC","2019","Junior_National_Indoor_Championships","1","FAULKNER Ryan","275","2","275","1","550",NA,NA,"M","Junior","C","60","18","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQMJC","2019","Junior_National_Indoor_Championships","2","RIDDING Alfie","276","1","273","2","549",NA,NA,"M","Junior","C","60","15","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQMJC","2019","Junior_National_Indoor_Championships","3","BRUGALETTA - ORLANDI Lewis","241","4","250","3","491",NA,NA,"M","Junior","C","60","4","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQMJC","2019","Junior_National_Indoor_Championships","4","SUTHERLAND Daniel","242","3","248","4","490",NA,NA,"M","Junior","C","60","6","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQMJC","2019","Junior_National_Indoor_Championships","5","BROWN Archibald","151","5","119","5","270",NA,NA,"M","Junior","C","52","1","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQWJC_2","2019","Junior_National_Indoor_Championships","1","POLLITT Jessica","284","1","285","1","569",NA,NA,"O","Junior","","60","30","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQWJC_2","2019","Junior_National_Indoor_Championships","2","ANNISON Anya","282","3","279","3","561",NA,NA,"O","Junior","","60","25","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQWJC_2","2019","Junior_National_Indoor_Championships","3","CRAVEN Matilda","281","4","279","5","560",NA,NA,"O","Junior","","60","20","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQWJC_2","2019","Junior_National_Indoor_Championships","4","WOOD Patience","276","5","282","2","558",NA,NA,"O","Junior","","60","20","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQWJC_2","2019","Junior_National_Indoor_Championships","5","BRUGUIER Isabella","283","2","274","6","557",NA,NA,"O","Junior","","60","19","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQWJC_2","2019","Junior_National_Indoor_Championships","6","SAUNDERSON Lara","270","6","279","4","549",NA,NA,"O","Junior","","60","16","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQWJC_2","2019","Junior_National_Indoor_Championships","7","JONES Molly","269","7","269","7","538",NA,NA,"O","Junior","","60","7","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQWJC_2","2019","Junior_National_Indoor_Championships","8","MCGUANE Mia","266","8","265","8","531",NA,NA,"O","Junior","","60","6","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQWJC_2","2019","Junior_National_Indoor_Championships","9","COULAM Grace","253","9","263","9","516",NA,NA,"O","Junior","","60","5","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQMJC_2","2019","Junior_National_Indoor_Championships","1","SAUNDERSON Jay","284","1","286","1","570",NA,NA,"O","Junior","","60","30","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQMJC_2","2019","Junior_National_Indoor_Championships","2","PARKER Alex","281","2","283","2","564",NA,NA,"O","Junior","","60","24","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQMJC_2","2019","Junior_National_Indoor_Championships","3","REES Ioan","279","3","277","3","556",NA,NA,"O","Junior","","60","19","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQMJC_2","2019","Junior_National_Indoor_Championships","4","CLARK Finlay","279","4","276","4","555",NA,NA,"O","Junior","","60","15","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQMJC_2","2019","Junior_National_Indoor_Championships","5","WALKER Jake","277","5","265","8","542",NA,NA,"O","Junior","","60","13","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQMJC_2","2019","Junior_National_Indoor_Championships","6","ROBINSON Oliver","271","6","270","7","541",NA,NA,"O","Junior","","60","15","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQMJC_2","2019","Junior_National_Indoor_Championships","7","SLACK William","270","7","271","6","541",NA,NA,"O","Junior","","60","9","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQMJC_2","2019","Junior_National_Indoor_Championships","8","HALL Ashton","261","8","271","5","532",NA,NA,"O","Junior","","60","9","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQMJC_2","2019","Junior_National_Indoor_Championships","9","BOTTLE Harry","260","9","255","10","515",NA,NA,"O","Junior","","60","6","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQMJC_2","2019","Junior_National_Indoor_Championships","10","NASH Daniel","250","11","256","9","506",NA,NA,"O","Junior","","60","5","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQMJC_2","2019","Junior_National_Indoor_Championships","11","OSBORNE Roman","257","10","241","12","498",NA,NA,"O","Junior","","60","8","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQMJC_2","2019","Junior_National_Indoor_Championships","12","HARDING Jonathan","240","12","245","11","485",NA,NA,"O","Junior","","60","4","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQMJC_2","2019","Junior_National_Indoor_Championships","13","FROLOVICHEV Alexander","227","13","162","13","389",NA,NA,"O","Junior","","58","3","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQMJC_2","2019","Junior_National_Indoor_Championships","14","BOLTON Kieran","199","14","139","14","338",NA,NA,"O","Junior","","48","0","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQWJC_3","2019","Junior_National_Indoor_Championships","1","BYRNE Sinead","283","2","286","1","569",NA,NA,"O","Junior","","60","29","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQWJC_3","2019","Junior_National_Indoor_Championships","2","BOULTON Hallie","284","1","284","2","568",NA,NA,"O","Junior","","60","28","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQWJC_3","2019","Junior_National_Indoor_Championships","3","A'BEAR Chloe","283","2","282","3","565",NA,NA,"O","Junior","","60","25","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQWJC_3","2019","Junior_National_Indoor_Championships","4","BOULTON Sophia","276","4","277","4","553",NA,NA,"O","Junior","","60","16","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQWJC_3","2019","Junior_National_Indoor_Championships","5","RHODES Bethany","271","5","269","5","540",NA,NA,"O","Junior","","60","9","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQWJC_3","2019","Junior_National_Indoor_Championships","6","RINEY-LUCAS Macayla","250","6","247","6","497",NA,NA,"O","Junior","","59","0","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQWJC_3","2019","Junior_National_Indoor_Championships","7","SHOVELLER Ellie","247","7","234","7","481",NA,NA,"O","Junior","","58","4","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQMJC_3","2019","Junior_National_Indoor_Championships","1","DAVIS Luke","290","1","292","1","582",NA,NA,"O","Junior","","60","42","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQMJC_3","2019","Junior_National_Indoor_Championships","2","RIDDING Dru","280","4","287","2","567",NA,NA,"O","Junior","","60","27","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQMJC_3","2019","Junior_National_Indoor_Championships","3","LANE Thomas","283","2","282","3","565",NA,NA,"O","Junior","","60","26","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQMJC_3","2019","Junior_National_Indoor_Championships","4","ORFORD Oscar","283","3","279","4","562",NA,NA,"O","Junior","","60","22","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQMJC_3","2019","Junior_National_Indoor_Championships","5","STEYTLER Ethan","279","5","274","6","553",NA,NA,"O","Junior","","60","19","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQMJC_3","2019","Junior_National_Indoor_Championships","6","MCGOVERN Elliott","275","6","274","5","549",NA,NA,"O","Junior","","60","14","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQMJC_3","2019","Junior_National_Indoor_Championships","7","REECE Tobey","273","7","271","7","544",NA,NA,"O","Junior","","60","8","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQMJC_3","2019","Junior_National_Indoor_Championships","8","FOSSETT Morgan","271","8","265","8","536",NA,NA,"O","Junior","","60","7","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQMJC_3","2019","Junior_National_Indoor_Championships","9","MENDOZA Mateo","214","10","243","9","457",NA,NA,"O","Junior","","56","3","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQMJC_3","2019","Junior_National_Indoor_Championships","10","MEAD Andrew","248","9","195","10","443",NA,NA,"O","Junior","","55","2","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQMJC_3","2019","Junior_National_Indoor_Championships","11","STEVENS Harry","108","11","138","11","246",NA,NA,"O","Junior","","34","0","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQWJC_4","2019","Junior_National_Indoor_Championships","1","CHAPPELL Grace","291","1","290","1","581",NA,NA,"O","Junior","","60","41","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQWJC_4","2019","Junior_National_Indoor_Championships","2","BRYAN Jenny","290","2","284","4","574",NA,NA,"O","Junior","","60","34","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQWJC_4","2019","Junior_National_Indoor_Championships","3","JONES Paige","287","3","286","2","573",NA,NA,"O","Junior","","60","33","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQWJC_4","2019","Junior_National_Indoor_Championships","4","MEYRICK Sophie","280","5","285","3","565",NA,NA,"O","Junior","","60","25","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQWJC_4","2019","Junior_National_Indoor_Championships","5","HUNTER Holly","282","4","276","7","558",NA,NA,"O","Junior","","60","18","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQWJC_4","2019","Junior_National_Indoor_Championships","6","STOCKS Hannah","278","6","276","7","554",NA,NA,"O","Junior","","60","15","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQWJC_4","2019","Junior_National_Indoor_Championships","7","KALOO Emily","274","8","276","6","550",NA,NA,"O","Junior","","60","13","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQWJC_4","2019","Junior_National_Indoor_Championships","8","PARLAKGOZ Selina","270","10","276","5","546",NA,NA,"O","Junior","","59","19","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQWJC_4","2019","Junior_National_Indoor_Championships","9","PERRY Liana","271","9","273","9","544",NA,NA,"O","Junior","","60","9","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQWJC_4","2019","Junior_National_Indoor_Championships","10","GREEN Zara","275","7","266","10","541",NA,NA,"O","Junior","","60","14","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQWJC_4","2019","Junior_National_Indoor_Championships","11","TEBBS Caroline","265","11","235","11","500",NA,NA,"O","Junior","","58","7","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQMJC_4","2019","Junior_National_Indoor_Championships","1","SCOTT Ajay","294","1","295","1","589",NA,NA,"O","Junior","","60","49","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQMJC_4","2019","Junior_National_Indoor_Championships","2","PRIDE Euan","287","2","290","2","577",NA,NA,"O","Junior","","60","37","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQMJC_4","2019","Junior_National_Indoor_Championships","3","THORNTON William","281","5","286","3","567",NA,NA,"O","Junior","","60","27","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQMJC_4","2019","Junior_National_Indoor_Championships","4","PINDER Bob","283","3","278","5","561",NA,NA,"O","Junior","","60","23","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQMJC_4","2019","Junior_National_Indoor_Championships","5","CUMMINS Finlay","281","4","276","6","557",NA,NA,"O","Junior","","60","21","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQMJC_4","2019","Junior_National_Indoor_Championships","6","WATTS Jasper","280","6","273","8","553",NA,NA,"O","Junior","","60","13","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQMJC_4","2019","Junior_National_Indoor_Championships","7","CHALTON Harvey","275","7","275","7","550",NA,NA,"O","Junior","","60","15","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQMJC_4","2019","Junior_National_Indoor_Championships","8","HOWARD Ryan","269","8","280","4","549",NA,NA,"O","Junior","","60","14","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQMJC_4","2019","Junior_National_Indoor_Championships","9","ROOKE Thomas","269","9","272","9","541",NA,NA,"O","Junior","","59","13","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQMJC_4","2019","Junior_National_Indoor_Championships","10","WOOD Michael","265","10","265","11","530",NA,NA,"O","Junior","","60","11","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQMJC_4","2019","Junior_National_Indoor_Championships","11","WARNER Joseph","262","11","267","10","529",NA,NA,"O","Junior","","60","6","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQWJR","2019","Junior_National_Indoor_Championships","1","HAVERS Megan","261","1","266","1","527",NA,NA,"W","Junior","R","60","17","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQWJR","2019","Junior_National_Indoor_Championships","2","LINDSLEY-FROST Isobel","227","3","231","3","458",NA,NA,"W","Junior","R","59","2","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQWJR","2019","Junior_National_Indoor_Championships","3","LATOS Nicole","210","6","244","2","454",NA,NA,"W","Junior","R","60","7","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQWJR","2019","Junior_National_Indoor_Championships","4","WOOLGER Olivia","228","2","220","4","448",NA,NA,"W","Junior","R","60","5","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQWJR","2019","Junior_National_Indoor_Championships","5","CHONG Amber","213","4","208","5","421",NA,NA,"W","Junior","R","59","3","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQWJR","2019","Junior_National_Indoor_Championships","6","HEDGES Abigail","212","5","175","7","387",NA,NA,"W","Junior","R","60","4","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQWJR","2019","Junior_National_Indoor_Championships","7","SHARPE Rose","183","8","184","6","367",NA,NA,"W","Junior","R","58","1","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQWJR","2019","Junior_National_Indoor_Championships","8","YOUNG Heidi","188","7","174","8","362",NA,NA,"W","Junior","R","56","1","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQWJR","2019","Junior_National_Indoor_Championships","9","STEYTLER Nimue","155","9","149","9","304",NA,NA,"W","Junior","R","53","3","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQMJR","2019","Junior_National_Indoor_Championships","1","SCARRATT Will","273","1","272","1","545",NA,NA,"M","Junior","R","60","19","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQMJR","2019","Junior_National_Indoor_Championships","2","RADOSZ Mikolaj","271","2","251","3","522",NA,NA,"M","Junior","R","60","17","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQMJR","2019","Junior_National_Indoor_Championships","3","GULVIN Samuel","234","3","261","2","495",NA,NA,"M","Junior","R","60","5","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQMJR","2019","Junior_National_Indoor_Championships","4","BODKIN Lewis","231","5","241","4","472",NA,NA,"M","Junior","R","60","12","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQMJR","2019","Junior_National_Indoor_Championships","5","BALL Samuel","216","7","232","5","448",NA,NA,"M","Junior","R","60","7","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQMJR","2019","Junior_National_Indoor_Championships","6","DOBSON Izaak","213","8","227","6","440",NA,NA,"M","Junior","R","58","8","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQMJR","2019","Junior_National_Indoor_Championships","7","ROBERTS Oscar","230","6","208","7","438",NA,NA,"M","Junior","R","60","3","WA18"
"Junior_National_Indoor_Cha_2019.xlsx","IQMJR","2019","Junior_National_Indoor_Championships","8","ANDREWS Joe","233","4","184","9","417",NA,NA,"M","Junior","R","59","4","WA18"
